"Year","DBH","Height","Carbon_Above","Carbon_Below","Carbon_Total","Tree_ID"
70,46.3166666666667,27.4157666630981,478.989010833864,143.696703250159,622.685714084023,"P82.B80.0"
75,48.775,28.290593429364,544.847295236152,163.454188570846,708.301483806997,"P82.B80.0"
80,51.2333333333334,29.1482699644101,615.846251957103,184.753875587131,800.600127544234,"P82.B80.0"
85,53.6916666666667,29.9899324452757,692.111548858475,207.633464657543,899.745013516018,"P82.B80.0"
90,56.15,30.816593568287,773.765818936139,232.129745680842,1005.89556461698,"P82.B80.0"
95,58.6083333333334,31.6291607557511,860.928867901294,258.278660370388,1119.20752827168,"P82.B80.0"
100,61.0666666666667,32.4284510308717,953.717859165238,286.115357749571,1239.83321691481,"P82.B80.0"
0,27.7,18.9200883988072,254.882871892243,76.4648615676728,331.347733459915,"P82.B82.0"
5,29.4132352941176,19.9024970351008,285.764381440293,85.7293144320878,371.49369587238,"P82.B82.0"
10,31.1264705882353,20.8759861619874,318.319232328973,95.495769698692,413.815002027665,"P82.B82.0"
15,32.8397058823529,21.8411216944926,352.538506570974,105.761551971292,458.300058542266,"P82.B82.0"
20,34.5529411764706,22.7984060508263,388.413808415234,116.52414252457,504.937950939805,"P82.B82.0"
25,36.2661764705882,23.7482880685664,425.937208757085,127.781162627126,553.71837138421,"P82.B82.0"
30,37.9794117647059,24.6911709771164,465.101197872945,139.530359361884,604.631557234829,"P82.B82.0"
35,39.6926470588236,25.627418877953,505.898644905438,151.769593471631,657.668238377069,"P82.B82.0"
40,41.4058823529412,26.5573620643228,548.322762878966,164.49682886369,712.819591742656,"P82.B82.0"
45,43.1191176470589,27.4813014276492,592.367078288646,177.710123486594,770.077201775239,"P82.B82.0"
50,44.8323529411765,28.3995121374962,638.025404503282,191.407621350985,829.433025854267,"P82.B82.0"
55,46.5455882352942,29.3122467380277,685.291818373901,205.58754551217,890.879363886072,"P82.B82.0"
60,48.2588235294118,30.2197377715492,734.160639555626,220.248191866688,954.408831422314,"P82.B82.0"
65,49.9720588235295,31.1222000155779,784.62641214137,235.387923642411,1020.01433578378,"P82.B82.0"
70,51.6852941176471,32.0198324016635,836.683888277181,251.005166483154,1087.68905476033,"P82.B82.0"
75,53.3985294117648,32.9128196702774,890.328013485784,267.098404045735,1157.42641753152,"P82.B82.0"
80,55.1117647058824,33.801333805372,945.553913470311,283.666174041093,1229.2200875114,"P82.B82.0"
85,56.8250000000001,34.6855352838782,1002.35688220686,300.707064662059,1303.06394686892,"P82.B82.0"
90,58.5382352941177,35.5655741688698,1060.73237116441,318.219711349323,1378.95208251373,"P82.B82.0"
95,60.2514705882354,36.4415910699553,1120.675979515,336.2027938545,1456.8787733695,"P82.B82.0"
100,61.964705882353,37.3137179903375,1182.18344521729,354.655033565188,1536.83847878248,"P82.B82.0"
0,15.9,11.8458903140126,88.4947464463451,26.5484239339035,115.043170380249,"P82.B83.0"
5,17.6132352941177,12.9138268227335,107.549687202417,32.2649061607252,139.814593363142,"P82.B83.0"
10,19.3264705882353,13.9656031662932,128.360996508564,38.5082989525691,166.869295461133,"P82.B83.0"
15,21.0397058823529,15.0028691503865,150.91333776991,45.2740013309731,196.187339100883,"P82.B83.0"
20,22.7529411764706,16.0269856956499,175.192798808925,52.5578396426776,227.750638451603,"P82.B83.0"
25,24.4661764705882,17.039093377754,201.186658138211,60.3559974414633,261.542655579674,"P82.B83.0"
30,26.1794117647059,18.0401610361695,228.883203847103,68.6649611541309,297.548165001234,"P82.B83.0"
35,27.8926470588235,19.031021176261,258.271590477221,77.4814771431664,335.753067620388,"P82.B83.0"
40,29.6058823529412,20.0123963454214,289.341724003261,86.8025172009784,376.14424120424,"P82.B83.0"
45,31.3191176470588,20.984919174489,322.084168046294,96.6252504138883,418.709418460182,"P82.B83.0"
50,33.0323529411765,21.9491478695915,356.490066421605,106.947019926481,463.437086348086,"P82.B83.0"
55,34.7455882352941,22.9055783698295,392.551078454863,117.765323536459,510.316401991322,"P82.B83.0"
60,36.4588235294118,23.8546540175088,430.25932442071,129.077797326213,559.337121746923,"P82.B83.0"
65,38.1720588235294,24.7967733428763,469.607339107542,140.882201732263,610.489540839805,"P82.B83.0"
70,39.8852941176471,25.7322963991383,510.58803197984,153.176409593952,663.764441573792,"P82.B83.0"
75,41.5985294117648,26.6615499684162,553.194652751613,165.958395825484,719.153048577096,"P82.B83.0"
80,43.3117647058824,27.5848318780787,597.420761438949,179.226228431685,776.646989870634,"P82.B83.0"
85,45.0250000000001,28.5024146086444,643.260202151397,192.978060645419,836.238262796816,"P82.B83.0"
90,46.7382352941177,29.4145483320535,690.707080028287,207.212124008486,897.919204036774,"P82.B83.0"
95,48.4514705882354,30.3214634878204,739.755740839133,221.92672225174,961.682463090873,"P82.B83.0"
100,50.164705882353,31.2233729812033,790.400752855465,237.120225856639,1027.5209787121,"P82.B83.0"
0,17.4,12.7818256093442,105.082013849858,31.5246041549575,136.606618004816,"P82.B84.0"
5,19.1132352941176,13.8355165896145,125.675587050637,37.702676115191,163.378263165827,"P82.B84.0"
10,20.8264705882353,14.874509289064,148.012017968172,44.4036053904515,192.415623358623,"P82.B84.0"
15,22.5397058823529,15.9001963447333,172.077231148825,51.6231693446475,223.700400493473,"P82.B84.0"
20,24.2529411764706,16.9137427794951,197.858367686172,59.3575103058515,257.215877992023,"P82.B84.0"
25,25.9661764705882,17.9161366568472,225.343598478441,67.6030795435323,292.946678021973,"P82.B84.0"
30,27.6794117647059,18.9082258597172,254.521976990888,76.3565930972663,330.878570088154,"P82.B84.0"
35,29.3926470588235,19.8907454198737,285.383321162476,85.6149963487429,370.998317511219,"P82.B84.0"
40,31.1058823529412,20.8643382359591,317.91811727635,95.3754351829049,413.293552459255,"P82.B84.0"
45,32.8191176470588,21.8295710560607,352.117440691457,105.635232207437,457.752672898894,"P82.B84.0"
50,34.5323529411765,22.7869469981352,387.972889729456,116.391866918837,504.364756648293,"P82.B84.0"
55,36.2455882352941,23.7369154929342,425.476529973437,127.642958992031,553.119488965468,"P82.B84.0"
60,37.9588235294118,24.6798802768545,464.62084691274,139.386254073822,604.007100986562,"P82.B84.0"
65,39.6720588235294,25.6162058879502,505.398705354802,151.619611606441,657.018316961242,"P82.B84.0"
70,41.3852941176471,26.5462229979665,547.803314380407,164.340994314122,712.144308694529,"P82.B84.0"
75,43.0985294117648,27.4702328285101,591.82819688251,177.548459064753,769.376655947263,"P82.B84.0"
80,44.8117647058824,28.3885108388199,637.467162927258,191.240148878177,828.707311805435,"P82.B84.0"
85,46.5250000000001,29.3013098285259,684.714286327121,205.414285898136,890.128572225257,"P82.B84.0"
90,48.2382352941177,30.2088625663195,733.56388393271,220.069165179813,953.633049112522,"P82.B84.0"
95,49.9514705882354,31.111384031231,784.010497240772,235.203149172231,1019.213646413,"P82.B84.0"
100,51.664705882353,32.0090733349285,836.048875987449,250.814662796235,1086.86353878368,"P82.B84.0"
0,26.8,18.4002210860418,239.333730918499,71.8001192755497,311.133850194049,"P82.B85.0"
5,28.5132352941176,19.3875671009111,269.332429322722,80.7997287968167,350.132158119539,"P82.B85.0"
10,30.2264705882353,20.3656667941759,301.009384874141,90.3028154622423,391.312200336383,"P82.B85.0"
15,31.9397058823529,21.3351242447661,334.355379569608,100.306613870882,434.66199344049,"P82.B85.0"
20,33.6529411764706,22.296473845116,369.361750850091,110.808525255027,480.170276105119,"P82.B85.0"
25,35.3661764705883,23.2501914749462,406.020330850324,121.806099255097,527.826430105421,"P82.B85.0"
30,37.0794117647059,24.1967034290426,444.323394983786,133.297018495136,577.620413478922,"P82.B85.0"
35,38.7926470588236,25.1363936334471,484.263618053715,145.279085416114,629.542703469829,"P82.B85.0"
40,40.5058823529412,26.0696095393106,525.834036497621,157.750210949286,683.584247446907,"P82.B85.0"
45,42.2191176470589,26.996666982404,569.028015679667,170.7084047039,739.736420383568,"P82.B85.0"
50,43.9323529411765,27.9178542244123,613.83922137454,184.151766412362,797.990987786902,"P82.B85.0"
55,45.6455882352942,28.8334353403082,660.261594760081,198.078478428024,858.340073188105,"P82.B85.0"
60,47.3588235294118,29.7436530781807,708.289330369079,212.486799110724,920.776129479803,"P82.B85.0"
65,49.0720588235295,30.6487312897827,757.916856553817,227.375056966145,985.291913519962,"P82.B85.0"
70,50.7852941176471,31.548877008968,809.138818097797,242.741645429339,1051.88046352714,"P82.B85.0"
75,52.4985294117648,32.4442822391774,861.950060673011,258.585018201903,1120.53507887491,"P82.B85.0"
80,54.2117647058824,33.3351254988652,916.345616892097,274.903685067629,1191.24930195973,"P82.B85.0"
85,55.9250000000001,34.2215731642529,972.320693745734,291.69620812372,1264.01690186945,"P82.B85.0"
90,57.6382352941177,35.1037806413819,1029.87066124885,308.961198374656,1338.83185962351,"P82.B85.0"
95,59.3514705882354,35.9818933935906,1088.99104214638,326.697312643913,1415.68835479029,"P82.B85.0"
100,61.064705882353,36.8560478459046,1149.67750255147,344.90325076544,1494.58075331691,"P82.B85.0"
0,9.7,10.6074929737146,9.74942379607272,2.92482713882181,12.6742509348945,"P82.B86.0"
5,12.1583333333333,12.1673998213404,17.1142580446249,5.13427741338748,22.2485354580124,"P82.B86.0"
10,14.6166666666667,13.6073099695907,27.0756667649787,8.1227000294936,35.1983667944722,"P82.B86.0"
15,17.075,14.9546996881009,39.8801503043642,11.9640450913092,51.8441953956734,"P82.B86.0"
20,19.5333333333333,16.2277377765078,55.7537265487205,16.7261179646161,72.4798445133366,"P82.B86.0"
25,21.9916666666667,17.439209704003,74.9062941151698,22.4718882345509,97.3781823497207,"P82.B86.0"
30,24.45,18.5985333462208,97.5346351923704,29.2603905577111,126.795025750082,"P82.B86.0"
35,26.9083333333333,19.7128934628085,123.824587532976,37.1473762598929,160.971963792869,"P82.B86.0"
40,29.3666666666667,20.7879255511544,153.952676012153,46.185802803646,200.1384788158,"P82.B86.0"
45,31.825,21.8281507761444,188.087375258371,56.4262125775112,244.513587835882,"P82.B86.0"
50,34.2833333333334,22.8372647793458,226.390110596282,67.9170331788845,294.307143775166,"P82.B86.0"
55,36.7416666666667,23.8183363901496,269.016067486624,80.7048202459873,349.720887732612,"P82.B86.0"
60,39.2,24.7739484756545,316.114857144417,94.834457143325,410.949314287742,"P82.B86.0"
65,41.6583333333334,25.7063003371569,367.831071754026,110.349321526208,478.180393280234,"P82.B86.0"
70,44.1166666666667,26.6172837927313,424.304753330735,127.29142599922,551.596179329955,"P82.B86.0"
75,46.575,27.5085407918668,485.671793933757,145.701538180127,631.373332113885,"P82.B86.0"
80,49.0333333333334,28.3815077792384,552.064280524739,165.619284157422,717.68356468216,"P82.B86.0"
85,51.4916666666667,29.2374503640185,623.610794628151,187.083238388445,810.694033016597,"P82.B86.0"
90,53.95,30.0774907729505,700.436674672815,210.131002401844,910.567677074659,"P82.B86.0"
95,56.4083333333334,30.9026298482078,782.664247211186,234.799274163356,1017.46352137454,"P82.B86.0"
100,58.8666666666667,31.7137648635466,870.413031949909,261.123909584973,1131.53694153488,"P82.B86.0"
0,41.8,29.1039620617026,481.196592241182,144.358977672355,625.555569913536,"P82.B87.0"
5,43.3243055555556,29.4454642063097,522.201612469855,156.660483740956,678.862096210811,"P82.B87.0"
10,44.8486111111111,29.7789575538956,565.100455834404,169.530136750321,734.630592584725,"P82.B87.0"
15,46.3729166666667,30.1048928441907,609.911760688579,182.973528206574,792.885288895152,"P82.B87.0"
20,47.8972222222222,30.4236816108872,656.653716523552,196.996114957066,853.649831480618,"P82.B87.0"
25,49.4215277777778,30.7357007199199,705.344089023801,211.60322670714,916.947315730941,"P82.B87.0"
30,50.9458333333333,31.0412962597912,756.000242978775,226.800072893633,982.800315872408,"P82.B87.0"
35,52.4701388888889,31.3407868929259,808.63916329382,242.591748988146,1051.23091228197,"P82.B87.0"
40,53.9944444444445,31.6344667560989,863.277474309706,258.983242292912,1122.26071660262,"P82.B87.0"
45,55.51875,31.9226079815336,919.931457611747,275.979437283524,1195.91089489527,"P82.B87.0"
50,57.0430555555556,32.2054628972602,978.61706848555,293.585120545665,1272.20218903121,"P82.B87.0"
55,58.5673611111111,32.4832659549605,1039.34995115631,311.804985346894,1351.15493650321,"P82.B87.0"
60,60.0916666666667,32.7562354252152,1102.14545293145,330.643635879434,1432.78908881088,"P82.B87.0"
65,61.6159722222222,33.0245748933656,1167.01863735174,350.105591205521,1517.12422855726,"P82.B87.0"
70,63.1402777777778,33.2884745837621,1233.98429644374,370.195288933121,1604.17958537686,"P82.B87.0"
75,64.6645833333334,33.5481125357263,1303.05696215539,390.917088646618,1693.97405080201,"P82.B87.0"
80,66.1888888888889,33.8036556509151,1374.25091704763,412.27527511429,1786.52619216192,"P82.B87.0"
85,67.7131944444445,34.0552606287694,1447.58020430655,434.274061291964,1881.85426559851,"P82.B87.0"
90,69.2375,34.3030748042386,1523.05863713397,456.91759114019,1979.97622827416,"P82.B87.0"
95,70.7618055555556,34.547236899906,1600.69980756799,480.209942270396,2080.90974983838,"P82.B87.0"
100,72.2861111111111,34.7878777029051,1680.51709477981,504.155128433942,2184.67222321375,"P82.B87.0"
0,7,8.70088638664001,4.32574310131518,1.29772293039455,5.62346603170973,"P82.B88.0"
5,9.45833333333334,10.4461836729152,9.15554214295985,2.74666264288796,11.9022047858478,"P82.B88.0"
10,11.9166666666667,12.0199292134439,16.2793798195527,4.8838139458658,21.1631937654185,"P82.B88.0"
15,14.375,13.470216489183,25.9742273798126,7.79226821394379,33.7664955937564,"P82.B88.0"
20,16.8333333333333,14.8257843485615,38.4889119213477,11.5466735764043,50.035585497752,"P82.B88.0"
25,19.2916666666667,16.1054970620487,54.0512428759988,16.2153728627997,70.2666157387985,"P82.B88.0"
30,21.75,17.3225599072299,72.8725534731586,21.8617660419476,94.7343195151061,"P82.B88.0"
35,24.2083333333333,18.4866616459067,95.1508083270272,28.5452424981082,123.696050825135,"P82.B88.0"
40,26.6666666666667,19.6051709546564,121.072841598722,36.3218524796166,157.394694078339,"P82.B88.0"
45,29.125,20.6838533176768,150.816032700519,45.2448098101557,196.060842510675,"P82.B88.0"
50,31.5833333333334,21.7273248089311,184.549599665293,55.3648798995878,239.91447956488,"P82.B88.0"
55,34.0416666666667,22.7393522575154,222.435622242666,66.7306866727999,289.166308915466,"P82.B88.0"
60,36.5,23.7230591103383,264.629867764138,79.3889603292414,344.01882809338,"P82.B88.0"
65,38.9583333333334,24.6810709561517,311.282469232734,93.3847407698203,404.667210002555,"P82.B88.0"
70,41.4166666666667,25.6156210749123,362.538490201191,108.761547060357,471.300037261548,"P82.B88.0"
75,43.875,26.5286287055785,418.538401252469,125.561520375741,544.099921628209,"P82.B88.0"
80,46.3333333333334,27.4217582114591,479.418486311992,143.825545893598,623.24403220559,"P82.B88.0"
85,48.7916666666667,28.2964645674593,545.311192454415,163.593357736324,708.904550190739,"P82.B88.0"
90,51.25,29.1540288584014,616.345433626338,184.903630087901,801.249063714239,"P82.B88.0"
95,53.7083333333334,29.9955863539022,692.646856358221,207.794056907466,900.440913265687,"P82.B88.0"
100,56.1666666666667,30.8221489795092,774.338073806631,232.301422141989,1006.63949594862,"P82.B88.0"
0,8.6,9.85968852748878,7.22375255095614,2.16712576528684,9.39087831624298,"P82.B89.0"
5,11.0583333333333,11.4863849360034,13.513417076503,4.05402512295089,17.5674421994538,"P82.B89.0"
10,13.5166666666667,12.9758075151003,22.2810652212396,6.68431956637189,28.9653847876115,"P82.B89.0"
15,15.975,14.3619187427798,33.7843527728024,10.1353058318407,43.9196586046431,"P82.B89.0"
20,18.4333333333333,15.666385494911,48.2578126202073,14.4773437860622,62.7351564062695,"P82.B89.0"
25,20.8916666666667,16.9040739259173,65.9181199471355,19.7754359841407,85.6935559312762,"P82.B89.0"
30,23.35,18.0857299679213,86.967616545354,26.0902849636062,113.05790150896,"P82.B89.0"
35,25.8083333333333,19.2194325304803,111.596808370552,33.4790425111655,145.075850881717,"P82.B89.0"
40,28.2666666666667,20.3114448702622,139.986212362252,41.9958637086755,181.982076070927,"P82.B89.0"
45,30.725,21.3667440245772,172.307767902492,51.6923303707476,224.00009827324,"P82.B89.0"
50,33.1833333333334,22.389366027702,208.725944404232,62.6177833212696,271.343727725502,"P82.B89.0"
55,35.6416666666667,23.382639877191,249.398629447016,74.8195888341049,324.218218281121,"P82.B89.0"
60,38.1,24.3493512806772,294.477853909143,88.343356172743,382.821210081886,"P82.B89.0"
65,40.5583333333334,25.2918604141382,344.110393137933,103.23311794138,447.343511079313,"P82.B89.0"
70,43.0166666666667,26.2121886022241,398.43827193818,119.531481581454,517.969753519634,"P82.B89.0"
75,45.475,27.1120834231025,457.599193631445,137.279758089433,594.878951720878,"P82.B89.0"
80,47.9333333333334,27.9930684795588,521.726908264391,156.518072479317,678.244980743708,"P82.B89.0"
85,50.3916666666667,28.856482045809,590.951531399805,177.285459419942,768.236990819747,"P82.B89.0"
90,52.85,29.7035074955506,665.399822301708,199.619946690512,865.01976899222,"P82.B89.0"
95,55.3083333333334,30.535197558479,745.1954284034,223.55862852102,968.75405692442,"P82.B89.0"
100,57.7666666666667,31.3524938745255,830.459101513907,249.137730454172,1079.59683196808,"P82.B89.0"
0,9.3,10.3396199631472,8.77850205676499,2.6335506170295,11.4120526737945,"P82.B90.0"
5,11.7583333333333,11.922673369656,15.7458897658154,4.7237669297446,20.46965669556,"P82.B90.0"
10,14.2166666666667,13.3799056565948,25.2673932695303,7.58021798085908,32.8476112503893,"P82.B90.0"
15,16.675,14.7409283585244,37.5934002027329,11.2780200608199,48.8714202635527,"P82.B90.0"
20,19.1333333333333,16.0250821704993,52.9529170045602,15.885875101368,68.8387921059282,"P82.B90.0"
25,21.5916666666667,17.2458581404823,71.5582328145025,21.4674698443508,93.0257026588533,"P82.B90.0"
30,24.05,18.4131285565915,93.6080985007222,28.0824295502167,121.690528050939,"P82.B90.0"
35,26.5083333333334,19.534386242544,119.290009722484,35.7870029167453,155.07701263923,"P82.B90.0"
40,28.9666666666667,20.6154841681529,148.781912472686,44.6345737418057,193.416486214491,"P82.B90.0"
45,31.425,21.6611021307545,182.253517158924,54.6760551476771,236.929572306601,"P82.B90.0"
50,33.8833333333334,22.6750546598269,219.867336588534,65.9602009765601,285.827537565094,"P82.B90.0"
55,36.3416666666667,23.660501737363,261.779522849539,78.5338568548616,340.3133797044,"P82.B90.0"
60,38.8,24.6200974879909,308.140553749533,92.4421661248598,400.582719874393,"P82.B90.0"
65,41.2583333333334,25.5560978588897,359.095804153097,107.728741245929,466.824545399026,"P82.B90.0"
70,43.7166666666667,26.47044036121,414.7860275484,124.43580826452,539.22183581292,"P82.B90.0"
75,46.175,27.3648042792781,475.347766426273,142.604329927882,617.952096354155,"P82.B90.0"
80,48.6333333333334,28.2406569129088,540.913705383024,162.274111614907,703.187816997931,"P82.B90.0"
85,51.0916666666667,29.0992896320999,611.612977546596,183.483893263979,795.096870810575,"P82.B90.0"
90,53.55,29.9418463686974,687.571432529617,206.271429758885,893.842862288502,"P82.B90.0"
95,56.0083333333334,30.7693464044042,768.911872347404,230.673561704221,999.585434051625,"P82.B90.0"
100,58.4666666666667,31.5827027961082,855.754260416819,256.726278125046,1112.48053854186,"P82.B90.0"
0,10.2,10.9363104482551,11.0498143571014,3.31494430713041,14.3647586642318,"P82.B92.0"
5,12.6583333333333,12.4689066424761,18.9216008518705,5.67648025556114,24.5980811074316,"P82.B92.0"
10,15.1166666666667,13.8881579158981,29.4420373136411,8.83261119409234,38.2746485077335,"P82.B92.0"
15,17.575,15.2191686294213,42.8530096982381,12.8559029094714,55.7089126077096,"P82.B92.0"
20,20.0333333333333,16.4787803268213,59.3769588628323,17.8130876588497,77.190046521682,"P82.B92.0"
25,22.4916666666667,17.6789682493221,79.2209050711089,23.7662715213327,102.987176592442,"P82.B92.0"
30,24.95,18.8286230275008,102.579249372803,30.7737748118409,133.353024184644,"P82.B92.0"
35,27.4083333333333,19.9345690815527,129.635817168113,38.890745150434,168.526562318547,"P82.B92.0"
40,29.8666666666667,21.0021858794897,160.56540347909,48.1696210437271,208.735024522818,"P82.B92.0"
45,32.325,22.0358068329019,195.534975160371,58.6604925481112,254.195467708482,"P82.B92.0"
50,34.7833333333334,23.0389862437713,234.704628097076,70.4113884291229,305.116016526199,"P82.B92.0"
55,37.2416666666667,24.0146841654357,278.22836408626,83.4685092258781,361.696873312138,"P82.B92.0"
60,39.7,24.9653981544449,326.25473165366,97.8764194960981,424.131151149758,"P82.B92.0"
65,42.1583333333334,25.8932595035763,378.927361998651,113.678208599595,492.605570598247,"P82.B92.0"
70,44.6166666666667,26.8001050365791,436.385422625442,130.915626787633,567.301049413075,"P82.B92.0"
75,47.075,27.6875316700305,498.764005337907,149.629201601372,648.39320693928,"P82.B92.0"
80,49.5333333333334,28.5569385589974,566.194461166968,169.858338350091,736.052799517059,"P82.B92.0"
85,51.9916666666667,29.4095601254043,638.804691864423,191.641407559327,830.446099423749,"P82.B92.0"
90,54.45,30.2464922774731,716.719405458792,215.015821637638,931.73522709643,"P82.B92.0"
95,56.9083333333334,31.0687134666684,800.060341783466,240.01810253504,1040.07844431851,"P82.B92.0"
100,59.3666666666667,31.8771017767857,888.946472693646,266.683941808094,1155.63041450174,"P82.B92.0"
0,38.3,28.2867491007043,394.105896523998,118.231768957199,512.337665481197,"P82.B93.0"
5,39.8243055555556,28.6485985800831,430.835622652105,129.250686795631,560.086309447736,"P82.B93.0"
10,41.3486111111111,29.0012254056128,469.414523476329,140.824357042899,610.238880519228,"P82.B93.0"
15,42.8729166666667,29.3451920645696,509.862376565324,152.958712969597,662.821089534921,"P82.B93.0"
20,44.3972222222222,29.6810081672784,552.198443350106,165.659533005032,717.857976355138,"P82.B93.0"
25,45.9215277777778,30.0091370454689,596.441500262037,178.932450078611,775.373950340649,"P82.B93.0"
30,47.4458333333333,30.330001337435,642.609866998102,192.782960099431,835.392827097533,"P82.B93.0"
35,48.9701388888889,30.6439877428731,690.721432264264,207.216429679279,897.937861943543,"P82.B93.0"
40,50.4944444444445,30.9514510926451,740.793677295031,222.238103188509,963.031780483541,"P82.B93.0"
45,52.01875,31.2527178497154,792.843697404003,237.853109221201,1030.6968066252,"P82.B93.0"
50,53.5430555555556,31.5480891349826,846.888221784227,254.066466535268,1100.9546883195,"P82.B93.0"
55,55.0673611111111,31.8378433540727,902.943631747221,270.883089524166,1173.82672127139,"P82.B93.0"
60,56.5916666666667,32.1222384872285,961.025977564384,288.307793269315,1249.3337708337,"P82.B93.0"
65,58.1159722222222,32.4015140933535,1021.15099405332,306.345298215995,1327.49629226931,"P82.B93.0"
70,59.6402777777778,32.6758930704009,1083.33411503362,325.000234510086,1408.33434954371,"P82.B93.0"
75,61.1645833333334,32.9455832071618,1147.59048676147,344.277146028442,1491.86763278992,"P82.B93.0"
80,62.6888888888889,33.2107785557177,1213.93498043917,364.180494131751,1578.11547457092,"P82.B93.0"
85,64.2131944444445,33.4716606491127,1282.38220388466,384.714661165397,1667.09686505005,"P82.B93.0"
90,65.7375,33.728399584936,1352.94651243635,405.883953730905,1758.83046616725,"P82.B93.0"
95,67.2618055555556,33.9811549923287,1425.64201916021,427.692605748063,1853.33462490827,"P82.B93.0"
100,68.7861111111111,34.2300768972984,1500.48260441876,450.144781325627,1950.62738574439,"P82.B93.0"
0,32.9,26.9206935360127,278.558407300989,83.5675221902966,362.125929491285,"P82.B94.0"
5,34.4243055555556,27.320738204602,308.904947732814,92.6714843198443,401.576432052659,"P82.B94.0"
10,35.9486111111111,27.7090097568934,341.025896647857,102.307768994357,443.333665642214,"P82.B94.0"
15,37.4729166666667,28.0863326801343,374.943164468196,112.482949340459,487.426113808655,"P82.B94.0"
20,38.9972222222222,28.4534429226091,410.67800507736,123.203401523208,533.881406600568,"P82.B94.0"
25,40.5215277777778,28.8110004545908,448.251061067517,134.475318320255,582.726379387772,"P82.B94.0"
30,42.0458333333333,29.1595996462325,487.682404240504,146.304721272151,633.987125512655,"P82.B94.0"
35,43.5701388888889,29.4997779065299,528.991572018692,158.697471605608,687.6890436243,"P82.B94.0"
40,45.0944444444445,29.8320229248717,572.197600310743,171.659280093223,743.856880403966,"P82.B94.0"
45,46.61875,30.1567787804313,617.319053288277,185.195715986483,802.51476927476,"P82.B94.0"
50,48.1430555555556,30.4744511273415,664.374050457503,199.312215137251,863.686265594753,"P82.B94.0"
55,49.6673611111111,30.7854116200737,713.380291351215,214.014087405364,927.394378756579,"P82.B94.0"
60,51.1916666666667,31.09000171008,764.355078118428,229.306523435528,993.661601553956,"P82.B94.0"
65,52.7159722222222,31.3885359189489,817.315336249159,245.194600874748,1062.50993712391,"P82.B94.0"
70,54.2402777777778,31.6813046731906,872.277633638805,261.683290091642,1133.96092373045,"P82.B94.0"
75,55.7645833333334,31.9685767699454,929.258198168938,278.777459450681,1208.03565761962,"P82.B94.0"
80,57.2888888888889,32.25060153037,988.272933958095,296.481880187429,1284.75481414552,"P82.B94.0"
85,58.8131944444445,32.527610687463,1049.33743641652,314.801230924956,1364.13866734148,"P82.B94.0"
90,60.3375,32.7998200470661,1112.46700622212,333.740101866636,1446.20710808875,"P82.B94.0"
95,61.8618055555556,33.0674309542979,1177.6766623207,353.30299869621,1530.97966101691,"P82.B94.0"
100,63.3861111111111,33.3306315924136,1244.98115404136,373.494346212408,1618.47550025377,"P82.B94.0"
0,11,9.66422080011858,10.9777725650636,3.29333176951908,14.2711043345827,"P82.B95.0"
5,12.4375,10.2932627818909,14.73979929328,4.42193978798401,19.161739081264,"P82.B95.0"
10,13.875,10.8878122089818,19.162670231731,5.74880106951929,24.9114713012502,"P82.B95.0"
15,15.3125,11.4530689717075,24.275918646105,7.28277559383149,31.5586942399364,"P82.B95.0"
20,16.75,11.9930411921436,30.1072866315561,9.03218598946683,39.1394726210229,"P82.B95.0"
25,18.1875,12.510896205496,36.6829886644241,11.0048965993272,47.6878852637513,"P82.B95.0"
30,19.625,13.0091887962056,44.0279173368916,13.2083752010675,57.236292537959,"P82.B95.0"
35,21.0625,13.4900154188242,52.1658074970622,15.6497422491187,67.8155497461808,"P82.B95.0"
40,22.5,13.955121793028,61.1193696135106,18.3358108840532,79.4551804975637,"P82.B95.0"
45,23.9375,14.4059800309287,70.910399825631,21.2731199476893,92.1835197733202,"P82.B95.0"
50,25.375,14.8438452252117,81.5598719731431,24.4679615919429,106.027833565086,"P82.B95.0"
55,26.8125,15.2697978145541,93.0880154521574,27.9264046356472,121.014420087805,"P82.B95.0"
60,28.25,15.6847758673443,105.514381753535,31.6543145260606,137.168696279596,"P82.B95.0"
65,29.6875,16.0896000706916,118.8579018425,35.65737055275,154.51527239525,"P82.B95.0"
70,31.125,16.4849933443024,133.136936038353,39.9410808115058,173.078016849858,"P82.B95.0"
75,32.5625,16.8715964287818,148.369317687398,44.5107953062195,192.880112993618,"P82.B95.0"
80,34,17.2499804147611,164.572391650173,49.3717174950519,213.944109145225,"P82.B95.0"
85,35.4375,17.6206569164083,181.763048418692,54.5289145256077,236.2919629443,"P82.B95.0"
90,36.875,17.9840864092399,199.957754522284,59.9873263566851,259.945080878969,"P82.B95.0"
95,38.3125,18.3406851217039,219.172579758784,65.7517739276353,284.92435368642,"P82.B95.0"
100,39.75,18.690830775937,239.423221692494,71.8269665077482,311.250188200242,"P82.B95.0"
0,36.9,27.9457499647254,361.983155717942,108.594946715383,470.578102433325,"P82.B96.0"
5,38.4243055555556,28.3166174357672,397.03240073193,119.109720219579,516.14212095151,"P82.B96.0"
10,39.9486111111111,28.6776923544046,433.912171554976,130.173651466493,564.085823021469,"P82.B96.0"
15,41.4729166666667,29.0295926484172,472.642750045015,141.792825013504,614.435575058519,"P82.B96.0"
20,42.9972222222222,29.3728762178166,513.243870438334,153.9731611315,667.217031569835,"P82.B96.0"
